1972,5700,118.75
1972,1972,41.9574
1979,1979,49.475
1979,3200,80
1970,3495,71.3265
1974,4447,98.8222
1977,2795,66.5476
1970,4711,98.1458
1967,3000,58.8235
1968,6790,135.8
1974,4447,101.068
1968,2964,59.28
1967,2267,45.34
1970,2668,56.766
1969,2786,58.0417
1977,2083,52.075
1973,3657,85.0465
